"PMID","Autobiography","Bibliography","Biography","Case-Control Studies","Case Reports","Clinical Studies as Topic","Clinical Study","Cohort Studies","Comment","Congress","Consensus Development Conference","Cross-Cultural Comparison","Cross-Over Studies","Cross-Sectional Studies","Diagnostic Test Accuracy","Double-Blind Method","Editorial","Evaluation Studies as Topic","Evaluation Study","Feasibility Studies","Focus Groups","Follow-Up Studies","Genome-Wide Association Study","Historical Article","Human Experimentation","interview","Interviews as Topic","Lecture","Legal Case","Letter","Longitudinal Studies","Matched-Pair Analysis","Meta-analysis","Multicenter Study","News","Personal Narrative","Portrait","Practice Guideline","Predictive Value of Tests","Prospective Studies","Random Allocation","Randomized Controlled Trial","Reproducibility of Results","Retrospective Studies","Review","Systematic Reviews as Topic","Systematic Review","Twin Study","Validation Study"
31207861,0.00005,0.00002,0.0089,0.0046,0.0121,0.0071,0.0385,0.003,0.0015,0.00021,0.00003,0.0012,0.00039,0.011,0.0,0.0017,0.019,0.00038,0.0025,0.0015,0.00006,0.0268,0.00036,0.0108,0.0,0.00004,0.0003,0.00004,0.0,0.0039,0.0039,0.00006,0.00071,0.0047,0.0024,0.00065,0.00013,0.00043,0.0112,0.0152,0.0021,0.0032,0.0074,0.0393,0.0121,0.00003,0.0,0.00014,0.0011
25380591,0.00003,0.0,0.0001,0.0029,0.0033,0.0048,0.0089,0.0185,0.00059,0.00021,0.00007,0.00008,0.00006,0.0023,0.0,0.00037,0.0047,0.00038,0.0031,0.00025,0.00005,0.0402,0.00004,0.00045,0.00014,0.0,0.00009,0.0006,0.0,0.001,0.003,0.00045,0.0026,0.0364,0.00015,0.00005,0.00004,0.00003,0.0056,0.0115,0.0021,0.00084,0.0074,0.0183,0.2791,0.0,0.0,0.00008,0.00054
25189791,0.0,0.0,0.00006,0.00072,0.00064,0.00095,0.7908,0.0024,0.0011,0.00005,0.00002,0.00002,0.018,0.00091,0.0,0.0989,0.0013,0.00038,0.0018,0.00016,0.00006,0.0099,0.00017,0.00056,0.0,0.0,0.0003,0.00001,0.0,0.0002,0.0013,0.00006,0.00071,0.0063,0.00015,0.0,0.0,0.0,0.0056,0.0026,0.025,0.7939,0.0033,0.0023,0.0048,0.0,0.0,0.00008,0.0011
26201,0.00003,0.0,0.00001,0.0029,0.4383,0.0012,0.0165,0.0056,0.00015,0.00001,0.00002,0.00023,0.00006,0.0072,0.0,0.00024,0.00026,0.00071,0.0046,0.00024,0.00014,0.0126,0.00004,0.00026,0.0,0.0,0.00091,0.0,0.0,0.00033,0.0089,0.00006,0.00023,0.0113,0.00009,0.00003,0.00004,0.00004,0.0014,0.0053,0.00047,0.00084,0.0027,0.0677,0.1331,0.0,0.0,0.0,0.0037
721341,0.00003,0.00002,0.0011,0.0058,0.0246,0.0027,0.0385,0.0133,0.004,0.00005,0.00002,0.0125,0.00007,0.0162,0.0,0.0011,0.0017,0.0013,0.0031,0.00089,0.00063,0.0402,0.00049,0.001,0.0,0.00004,0.0034,0.00003,0.0,0.0013,0.00095,0.00006,0.00034,0.0143,0.00032,0.00003,0.00004,0.00004,0.0056,0.0133,0.0065,0.0105,0.0168,0.0442,0.0385,0.0,0.0,0.00016,0.00061
7200181,0.00005,0.00002,0.00018,0.006,0.001,0.0022,0.0089,0.0016,0.0012,0.00021,0.00002,0.00006,0.00007,0.0023,0.0,0.00024,0.0013,0.00038,0.0031,0.00024,0.00006,0.0029,0.00008,0.00073,0.0,0.0,0.00034,0.00016,0.0,0.0032,0.00057,0.00002,0.00071,0.0029,0.00032,0.00006,0.00013,0.00004,0.0028,0.0018,0.0039,0.0077,0.0074,0.0059,0.1851,0.0,0.0,0.00002,0.00013
7047581,0.00003,0.00002,0.0001,0.0016,0.0717,0.0214,0.0857,0.0016,0.0083,0.00021,0.00003,0.0001,0.00065,0.0072,0.0,0.0053,0.019,0.00038,0.0017,0.00089,0.00016,0.0419,0.00036,0.00067,0.00002,0.0,0.0003,0.00003,0.0,0.0119,0.0016,0.00003,0.00071,0.0113,0.00024,0.00005,0.00004,0.00004,0.004,0.0151,0.0021,0.0105,0.0027,0.039,0.407,0.0,0.00006,0.00003,0.00022
6812391,0.00005,0.0,0.00001,0.0017,0.0035,0.0027,0.0175,0.0088,0.0011,0.00021,0.00043,0.0125,0.00006,0.0271,0.0,0.00094,0.0012,0.00071,0.0031,0.00057,0.00002,0.0415,0.00049,0.0019,0.0,0.0,0.00034,0.00003,0.0,0.0111,0.0089,0.00003,0.00071,0.0078,0.00015,0.00006,0.00002,0.00003,0.027,0.02,0.0021,0.0077,0.0071,0.0059,0.024,0.0,0.0,0.00004,0.00013
6380301,0.0,0.0,0.0,0.00045,0.0103,0.023,0.7908,0.00042,0.004,0.00005,0.00003,0.00004,0.4744,0.00049,0.0,0.0989,0.0013,0.00075,0.0,0.00024,0.00003,0.0055,0.0,0.00045,0.0,0.0,0.00017,0.00003,0.0,0.00079,0.00076,0.00006,0.0042,0.0028,0.00001,0.00003,0.0,0.00004,0.0074,0.0201,0.0833,0.5169,0.0059,0.1121,0.0201,0.0,0.0012,0.00008,0.00054
6496791,0.00005,0.0,0.0001,0.0023,0.035,0.0061,0.0361,0.0133,0.0047,0.00011,0.00007,0.00023,0.00006,0.0179,0.0,0.00094,0.0047,0.00034,0.00056,0.00024,0.00005,0.0415,0.00049,0.00073,0.0,0.0,0.00034,0.00002,0.0,0.0013,0.0048,0.00003,0.0014,0.0078,0.00015,0.00076,0.00002,0.00003,0.0013,0.0047,0.004,0.0029,0.0074,0.348,0.0615,0.0,0.0,0.00016,0.00022
3119161,0.00027,0.0,0.0011,0.006,0.0013,0.0048,0.0367,0.0024,0.00062,0.00021,0.00002,0.00023,0.0005,0.0017,0.0,0.00024,0.0013,0.00038,0.00065,0.00024,0.00005,0.0048,0.00017,0.003,0.0,0.00004,0.00009,0.00004,0.0,0.00039,0.00057,0.00006,0.00071,0.0007,0.0024,0.0048,0.00013,0.00004,0.004,0.0064,0.0021,0.0064,0.0027,0.0015,0.0982,0.0,0.0,0.00002,0.00041
3351891,0.00005,0.0,0.0001,0.0029,0.7024,0.0012,0.0056,0.0054,0.0018,0.00019,0.00043,0.00023,0.00007,0.0017,0.0,0.00071,0.0012,0.00075,0.0019,0.0005,0.00006,0.025,0.0044,0.00045,0.0,0.00078,0.00055,0.00002,0.0,0.0119,0.0089,0.001,0.0014,0.0028,0.00094,0.00076,0.00004,0.00004,0.0056,0.0064,0.0018,0.0012,0.0146,0.0099,0.0837,0.00003,0.0,0.00043,0.00061
2817001,0.00003,0.0,0.00006,0.006,0.8583,0.0022,0.0078,0.0024,0.00023,0.00005,0.00007,0.00004,0.00007,0.002,0.0,0.00024,0.0019,0.00038,0.00065,0.0005,0.00014,0.0314,0.00017,0.00045,0.0,0.00004,0.00017,0.00002,0.0,0.0074,0.0039,0.00017,0.00097,0.0018,0.00015,0.00003,0.00002,0.00004,0.0019,0.007,0.0019,0.00058,0.0027,0.0049,0.2791,0.0,0.0,0.00002,0.00013
2638041,0.0,0.0,0.00018,0.0203,0.0021,0.0071,0.0501,0.0049,0.00023,0.00021,0.00007,0.00023,0.00006,0.0023,0.0,0.00071,0.0026,0.0011,0.0187,0.0004,0.00005,0.0537,0.00049,0.0019,0.0,0.0,0.00009,0.00025,0.0,0.0004,0.003,0.00045,0.00014,0.0012,0.00001,0.00003,0.00022,0.00004,0.0655,0.009,0.0072,0.0064,0.0027,0.0099,0.0385,0.0,0.0,0.00004,0.0013
2303571,0.0,0.00002,0.00006,0.00045,0.0083,0.0048,0.0089,0.0088,0.0015,0.00011,0.00003,0.0162,0.00007,0.737,0.0,0.0017,0.0014,0.00038,0.0018,0.00057,0.00051,0.1166,0.00049,0.00067,0.0,0.0,0.00009,0.00002,0.0,0.00079,0.0012,0.00017,0.00097,0.0017,0.00032,0.00003,0.00002,0.00003,0.00089,0.003,0.001,0.0013,0.0168,0.0054,0.0077,0.0,0.0,0.0002,0.0013
2347831,0.0,0.0,0.0,0.0039,0.0397,0.0053,0.0287,0.0287,0.00062,0.00005,0.00002,0.00078,0.00026,0.0394,0.00002,0.0057,0.00021,0.00038,0.0046,0.0015,0.00006,0.0207,0.00017,0.0003,0.0,0.0,0.00009,0.00002,0.0,0.00033,0.0072,0.00006,0.00023,0.0078,0.00001,0.0,0.0,0.00004,0.0079,0.007,0.00032,0.002,0.0012,0.0506,0.0734,0.0,0.0,0.00004,0.00022
8237691,0.0,0.0,0.00007,0.0058,0.0043,0.00095,0.0056,0.0015,0.00015,0.00001,0.0,0.0,0.00007,0.0023,0.0,0.00008,0.00034,0.00017,0.00065,0.00022,0.00002,0.0123,0.00008,0.00045,0.0,0.0,0.00009,0.00002,0.0,0.0001,0.0017,0.0,0.0059,0.0047,0.00001,0.0,0.0,0.00003,0.0079,0.0064,0.00036,0.00027,0.0227,0.6115,0.0225,0.0,0.00006,0.00073,0.0013
7482011,0.00005,0.0,0.00018,0.0029,0.0052,0.0061,0.0175,0.0088,0.0027,0.00005,0.00007,0.0015,0.00064,0.0162,0.0,0.003,0.00068,0.00038,0.0046,0.00099,0.00005,0.0055,0.001,0.00073,0.0,0.0,0.0033,0.00024,0.00006,0.0013,0.0024,0.00006,0.0014,0.0047,0.00015,0.00006,0.0,0.00004,0.003,0.0053,0.0021,0.0029,0.0055,0.0023,0.0513,0.0,0.0,0.00004,0.00041
9240741,0.0,0.0,0.00006,0.0788,0.0042,0.00052,0.0078,0.0016,0.00023,0.00005,0.00003,0.00002,0.00006,0.00075,0.0,0.00016,0.00015,0.00017,0.0036,0.00006,0.00005,0.004,0.00004,0.00045,0.0,0.00004,0.00091,0.00002,0.0,0.00033,0.00062,0.00006,0.00029,0.0022,0.00001,0.00003,0.0,0.00003,0.0019,0.0058,0.00037,0.00033,0.005,0.0023,0.0048,0.0,0.0,0.00002,0.00013
9340421,0.00005,0.0,0.0164,0.0023,0.9008,0.0022,0.025,0.0015,0.00023,0.00019,0.00003,0.00008,0.00006,0.0072,0.0,0.0013,0.0026,0.00038,0.0036,0.0005,0.00006,0.0329,0.00005,0.0132,0.0,0.00004,0.0003,0.00024,0.0,0.00079,0.01,0.00003,0.00034,0.0029,0.00015,0.00076,0.0058,0.00004,0.0044,0.0053,0.0039,0.001,0.0131,0.0239,0.0162,0.0,0.0,0.00004,0.0018
10090451,0.00003,0.0,0.00018,0.0023,0.0052,0.00052,0.0056,0.0056,0.00023,0.00005,0.00007,0.0012,0.00006,0.0271,0.0,0.00024,0.00026,0.00038,0.007,0.00057,0.00006,0.0516,0.00017,0.00085,0.0,0.0,0.00009,0.00004,0.0,0.0039,0.0024,0.00006,0.00097,0.0019,0.00015,0.00003,0.00013,0.00004,0.0019,0.0029,0.0021,0.00033,0.0071,0.9237,0.024,0.00003,0.00006,0.00004,0.00041
10745181,0.0,0.0,0.00001,0.0046,0.0033,0.0022,0.5556,0.0239,0.0015,0.00019,0.00007,0.00078,0.00064,0.0023,0.0,0.00024,0.00039,0.00038,0.0323,0.0015,0.00005,0.1279,0.00005,0.00045,0.0,0.0,0.00091,0.00002,0.0,0.001,0.0048,0.00017,0.00029,0.1148,0.00015,0.0,0.0,0.00043,0.1816,0.0151,0.0021,0.0013,0.7348,0.0442,0.0035,0.00003,0.0,0.00008,0.2227
10762371,0.00003,0.0,0.0001,0.0061,0.00016,0.00052,0.0056,0.0025,0.0053,0.00005,0.00003,0.00023,0.00006,0.00063,0.0,0.00079,0.0012,0.00019,0.0031,0.0005,0.00014,0.0029,0.00027,0.00045,0.0,0.00004,0.00034,0.00016,0.0,0.001,0.00076,0.00017,0.00029,0.0047,0.00032,0.00003,0.00004,0.00004,0.0023,0.0053,0.0019,0.0018,0.002,0.0014,0.0077,0.0,0.0,0.00003,0.0031
10826351,0.00003,0.0,0.00007,0.0023,0.0717,0.014,0.0213,0.0054,0.00059,0.00005,0.00001,0.0001,0.00006,0.00063,0.0,0.0023,0.0019,0.0021,0.00021,0.0007,0.00016,0.0119,0.00027,0.0019,0.00002,0.00004,0.00034,0.00004,0.0,0.0053,0.0017,0.00006,0.00071,0.015,0.00094,0.00003,0.00003,0.00018,0.0074,0.0053,0.0045,0.0042,0.0071,0.0099,0.1331,0.00003,0.0,0.00001,0.00022
10875051,0.0,0.0,0.0,0.00015,0.00049,0.0061,0.9651,0.0022,0.00015,0.00001,0.00002,0.00023,0.00064,0.00091,0.00002,0.0185,0.00026,0.00038,0.00021,0.0131,0.00002,0.5921,0.00036,0.00026,0.0,0.0,0.00009,0.00001,0.0,0.00013,0.8382,0.00002,0.00014,0.0824,0.00001,0.00003,0.0,0.00043,0.00089,0.8364,0.0944,0.1577,0.1121,0.0023,0.0013,0.0,0.0,0.00002,0.00006
11739071,0.0,0.0,0.0,0.0117,0.00049,0.0646,0.7908,0.0024,0.00015,0.0,0.00002,0.0012,0.00026,0.003,0.0,0.8846,0.0001,0.0011,0.0151,0.00024,0.00014,0.0123,0.00005,0.00045,0.0,0.0,0.00009,0.00002,0.0,0.00039,0.0263,0.0012,0.00029,0.0063,0.00001,0.0,0.0,0.00003,0.0019,0.0413,0.0019,0.0056,0.0108,0.0014,0.0062,0.0,0.0,0.00008,0.00077
11775071,0.00005,0.0,0.00007,0.0015,0.2573,0.0012,0.0016,0.00013,0.00023,0.0,0.00001,0.00002,0.00006,0.00063,0.0,0.00016,0.00026,0.00075,0.00056,0.00099,0.00005,0.00089,0.00027,0.00045,0.0,0.00004,0.00009,0.00004,0.0,0.001,0.00076,0.00006,0.00029,0.0007,0.00015,0.00033,0.00003,0.0,0.0014,0.0012,0.00099,0.00023,0.0062,0.0023,0.0077,0.0,0.0,0.00002,0.00051
12511771,0.0,0.0,0.0,0.002,0.00049,0.0,0.0089,0.0239,0.00015,0.0,0.00002,0.0,0.00006,0.002,0.0,0.00022,0.0001,0.00038,0.00065,0.00024,0.00005,0.0041,0.00004,0.00018,0.0,0.0,0.00009,0.00001,0.0,0.0177,0.00057,0.0,0.00034,0.0014,0.00001,0.0,0.0,0.00004,0.0074,0.0026,0.0072,0.001,0.002,0.0506,0.0062,0.0,0.00002,0.00004,0.00077
16020051,0.0,0.0,0.00006,0.0661,0.0035,0.00035,0.0089,0.00013,0.00015,0.0,0.00001,0.0,0.00006,0.0023,0.0,0.00008,0.0,0.00075,0.7835,0.0018,0.6612,0.0314,0.00005,0.00056,0.0,0.0,0.0417,0.0,0.0,0.00013,0.0146,0.00002,0.00029,0.025,0.00001,0.0,0.0,0.0,0.004,0.0088,0.00047,0.00033,0.0027,0.00083,0.0021,0.0,0.0,0.0,0.00051
16043801,0.0,0.0,0.00006,0.00015,0.00016,0.0012,0.9898,0.0133,0.00037,0.0,0.0,0.00002,0.0238,0.0072,0.0,0.9031,0.0001,0.00004,0.00056,0.00057,0.00002,0.0123,0.0,0.00045,0.0,0.0,0.00009,0.0,0.0,0.0001,0.0039,0.0,0.00034,0.013,0.00001,0.0,0.0,0.0,0.0079,0.007,0.00037,0.7832,0.0033,0.1121,0.0013,0.0,0.00006,0.00004,0.00022
16043811,0.0,0.0,0.00018,0.002,0.3341,0.0315,0.0282,0.0062,0.0053,0.00036,0.00045,0.00023,0.00007,0.0039,0.0,0.0023,0.00068,0.0011,0.0094,0.00089,0.00006,0.1753,0.00017,0.00067,0.00002,0.0,0.0021,0.00024,0.0,0.0053,0.0048,0.00006,0.00071,0.025,0.00015,0.00006,0.00004,0.00004,0.2952,0.0521,0.0045,0.0016,0.005,0.0393,0.024,0.0,0.0,0.00004,0.00044
16737451,0.0,0.0,0.0,0.0357,0.00049,0.0008,0.0985,0.0386,0.00015,0.00021,0.00007,0.00078,0.00006,0.014,0.0,0.0074,0.0001,0.00014,0.002,0.00016,0.00005,0.1532,0.00005,0.00026,0.0,0.0,0.00039,0.00001,0.0,0.00033,0.0343,0.00017,0.00029,0.0047,0.00001,0.0,0.0,0.0,0.1816,0.6735,0.0018,0.0875,0.0108,0.0037,0.0013,0.0,0.0,0.00016,0.0018
17646811,0.00003,0.0,0.0037,0.002,0.0121,0.0048,0.0078,0.003,0.00023,0.0014,0.00045,0.00002,0.00006,0.0039,0.0,0.0023,0.019,0.00071,0.0063,0.00022,0.00016,0.0352,0.00005,0.0011,0.0,0.00004,0.00034,0.00025,0.0,0.00079,0.00077,0.00006,0.0029,0.0063,0.00001,0.00003,0.0018,0.0017,0.0019,0.0088,0.00099,0.0029,0.0097,0.0677,0.8239,0.0,0.0,0.00001,0.0017
18470841,0.0,0.0,0.00001,0.002,0.0042,0.0035,0.0039,0.0016,0.00015,0.00005,0.00007,0.0012,0.00006,0.00091,0.0,0.00016,0.00021,0.00017,0.0025,0.0005,0.00002,0.0041,0.00008,0.00045,0.0,0.0,0.00009,0.00036,0.0,0.00018,0.0017,0.00003,0.1856,0.0017,0.00001,0.0,0.00002,0.00004,0.0074,0.0053,0.00099,0.00023,0.0108,0.0099,0.9179,0.0,0.00002,0.00002,0.00041
18495031,0.0,0.0,0.0,0.00072,0.00049,0.6548,0.8728,0.0015,0.00015,0.00001,0.00002,0.00023,0.00007,0.0023,0.0,0.0053,0.00068,0.0013,0.0077,0.00089,0.00005,0.00089,0.00049,0.00045,0.00002,0.0,0.0019,0.0,0.0,0.00013,0.0016,0.00003,0.00014,0.8263,0.00001,0.0,0.0,0.00004,0.0013,0.0013,0.00032,0.7832,0.0027,0.0041,0.0013,0.0,0.0,0.00001,0.00023
18501411,0.0,0.0,0.0,0.0123,0.00064,0.00052,0.025,0.003,0.00023,0.00005,0.00001,0.00004,0.00007,0.00091,0.0,0.0013,0.00021,0.00019,0.0025,0.0005,0.00005,0.0029,0.00004,0.0003,0.0,0.0,0.00039,0.00002,0.0,0.001,0.0012,0.00023,0.00029,0.0018,0.00001,0.0,0.0,0.0,0.00089,0.0013,0.0491,0.00084,0.005,0.0014,0.0162,0.0,0.0,0.00016,0.00051
18479471,0.0,0.0,0.0,0.2804,0.00016,0.00052,0.2862,0.0049,0.00015,0.0,0.00001,0.0001,0.00039,0.0177,0.0,0.0017,0.00015,0.00038,0.00056,0.0005,0.00002,0.0794,0.00005,0.00045,0.0,0.0,0.00009,0.00001,0.0,0.00079,0.0016,0.00017,0.00023,0.0124,0.00001,0.0,0.00003,0.0,0.0056,0.0115,0.00032,0.0042,0.0467,0.0041,0.0013,0.0,0.0,0.00004,0.0018
18579121,0.0,0.0,0.0,0.0029,0.0033,0.00052,0.0857,0.0358,0.00015,0.00005,0.00002,0.00008,0.00006,0.097,0.0,0.00016,0.00026,0.00038,0.0018,0.0004,0.00002,0.01,0.00017,0.00026,0.0,0.0,0.00034,0.0,0.0,0.0018,0.0039,0.00006,0.00014,0.0233,0.00032,0.00003,0.0,0.0,0.1644,0.3236,0.00049,0.00033,0.036,0.0567,0.0021,0.0,0.0,0.00002,0.00077
19284431,0.0,0.0,0.0,0.00015,0.0021,0.0017,0.0147,0.0016,0.00015,0.00011,0.00043,0.00006,0.00006,0.0072,0.0,0.00008,0.00021,0.00034,0.007,0.00016,0.0,0.0029,0.00017,0.0,0.0,0.0,0.00091,0.0,0.0,0.0001,0.0017,0.00003,0.0026,0.008,0.00001,0.0,0.0,0.00004,0.6231,0.024,0.00032,0.00033,0.7348,0.00083,0.8239,0.00003,0.9985,0.0,0.002
19308881,0.0,0.0,0.0,0.0003,0.00016,0.0008,0.0598,0.2209,0.00023,0.0,0.0,0.0015,0.00039,0.1305,0.0,0.0017,0.00021,0.00017,0.0213,0.00016,0.00002,0.5921,0.00004,0.00027,0.0,0.0,0.00009,0.0,0.0,0.0032,0.0343,0.00002,0.00014,0.008,0.00001,0.0,0.0,0.0,0.00067,0.00051,0.00099,0.0064,0.00081,0.912,0.00045,0.0,0.0,0.00003,0.00023
19406291,0.0,0.0,0.0,0.00015,0.00016,0.0034,0.9909,0.00069,0.00023,0.0,0.0,0.00023,0.00039,0.00091,0.0,0.9031,0.0,0.00019,0.00056,0.00099,0.00002,0.3057,0.0,0.0021,0.0,0.0,0.00034,0.00002,0.0,0.0002,0.0024,0.00006,0.00014,0.1559,0.0,0.0,0.0,0.0,0.0013,0.0309,0.00047,0.7832,0.008,0.00063,0.00096,0.0,0.0,0.00004,0.00077
19479161,0.0,0.0,0.0,0.0023,0.0023,0.0022,0.9814,0.0022,0.00015,0.0,0.00001,0.00008,0.0011,0.00091,0.0,0.0017,0.00021,0.00038,0.0025,0.00089,0.00014,0.1469,0.00005,0.00045,0.0,0.0,0.00039,0.0,0.0,0.00039,0.0024,0.00091,0.00029,0.0292,0.00001,0.0,0.0,0.0,0.0014,0.6735,0.0096,0.0032,0.0323,0.0014,0.0021,0.0,0.0,0.00004,0.0011
20367921,0.0,0.0,0.0,0.2804,0.001,0.0008,0.1182,0.00069,0.00015,0.0,0.00001,0.00002,0.0,0.0017,0.00002,0.00024,0.0,0.00017,0.0264,0.00059,0.00014,0.5921,0.00004,0.00026,0.0,0.0,0.00034,0.00002,0.0,0.00033,0.0066,0.00002,0.00014,0.0078,0.0,0.0,0.0,0.00003,0.0056,0.0029,0.00037,0.001,0.0288,0.1319,0.00045,0.0,0.0,0.0,0.0017
22778851,0.00003,0.0,0.00001,0.00093,0.0035,0.0035,0.025,0.0088,0.004,0.0,0.00002,0.00004,0.00006,0.0023,0.0,0.00024,0.0047,0.00019,0.0015,0.00034,0.00006,0.0017,0.00008,0.00045,0.0,0.00004,0.00034,0.00002,0.0,0.001,0.0024,0.00002,0.00023,0.0018,0.00009,0.00003,0.0,0.00004,0.0182,0.0026,0.0012,0.0169,0.0027,0.0014,0.049,0.00003,0.0,0.00004,0.00022
21211501,0.0,0.0,0.0,0.0029,0.00016,0.1057,0.0056,0.0108,0.00015,0.0,0.0,0.00002,0.00006,0.00041,0.0,0.00016,0.0047,0.00038,0.0529,0.00057,0.00003,0.0123,0.00004,0.00026,0.0,0.0,0.0024,0.0,0.0,0.00013,0.6626,0.00017,0.00034,0.0063,0.0,0.0,0.0,0.0,0.033,0.0064,0.00032,0.0012,0.0071,0.9237,0.0013,0.0,0.00004,0.00004,0.0017
20453261,0.0,0.0,0.0,0.0017,0.0023,0.0011,0.0501,0.0133,0.004,0.00005,0.00002,0.00008,0.00007,0.0014,0.0,0.00037,0.0013,0.00075,0.013,0.0025,0.00005,0.5921,0.00005,0.0003,0.0,0.0,0.00009,0.00024,0.0,0.0321,0.0039,0.00002,0.00014,0.0078,0.00001,0.00003,0.0,0.0,0.0079,0.2652,0.0045,0.0032,0.00099,0.0167,0.0039,0.0,0.0,0.00001,0.00023
21174521,0.0,0.0,0.0,0.00015,0.9865,0.0008,0.00081,0.00042,0.00015,0.00005,0.00002,0.0,0.00002,0.0,0.0,0.00008,0.0001,0.0,0.0,0.00008,0.00002,0.0899,0.0,0.00023,0.0,0.0,0.00004,0.0,0.0,0.00033,0.00013,0.00002,0.0196,0.00061,0.00001,0.0,0.0,0.0,0.0152,0.00027,0.00026,0.00006,0.00081,0.0041,0.6176,0.0,0.0543,0.00002,0.0
21978081,0.0,0.0,0.0,0.7737,0.001,0.0013,0.0282,0.00069,0.00015,0.0,0.0,0.00002,0.00006,0.00041,0.0,0.00008,0.0,0.00038,0.0046,0.0005,0.00002,0.0041,0.0,0.00026,0.0,0.0,0.0034,0.00001,0.0,0.00033,0.00013,0.0079,0.00071,0.0149,0.00001,0.0,0.0,0.0,0.0079,0.0053,0.0072,0.00054,0.0221,0.0112,0.0013,0.0,0.0,0.00001,0.00077
23086711,0.0,0.0,0.0,0.00072,0.00064,0.00035,0.0046,0.0073,0.00015,0.00001,0.00003,0.0001,0.00002,0.00041,0.0,0.00024,0.00068,0.00038,0.00056,0.00016,0.00006,0.0066,0.00017,0.00027,0.0,0.0,0.00009,0.00004,0.0,0.00039,0.00077,0.00006,0.00041,0.0033,0.00001,0.00003,0.0,0.00004,0.0014,0.0012,0.00032,0.00033,0.0033,0.0274,0.0096,0.0,0.0,0.00003,0.00023
23301031,0.0,0.0,0.0,0.4652,0.00064,0.00052,0.7908,0.0024,0.00023,0.00001,0.00002,0.00002,0.00039,0.0072,0.0,0.00037,0.0013,0.00038,0.0035,0.00093,0.00002,0.0123,0.00017,0.00045,0.0,0.0,0.00017,0.00001,0.0,0.001,0.0013,0.001,0.00023,0.0074,0.00001,0.0,0.0,0.0,0.004,0.0026,0.00032,0.00054,0.7348,0.0099,0.00045,0.0,0.0,0.00003,0.00013
23022091,0.0,0.0,0.00001,0.0203,0.001,0.0089,0.0367,0.00086,0.00059,0.00019,0.00001,0.00006,0.00002,0.00011,0.0,0.00037,0.00034,0.00071,0.1107,0.00022,0.00002,0.0224,0.00004,0.00045,0.0,0.0,0.00009,0.0,0.0,0.001,0.0089,0.00006,0.1177,0.0014,0.00001,0.0,0.0,0.0,0.00089,0.0333,0.00037,0.00023,0.7348,0.0986,0.8787,0.0,0.9895,0.00001,0.0087
24450891,0.0,0.0,0.00001,0.00015,0.00016,0.4045,0.8333,0.0024,0.00023,0.0,0.00007,0.0,0.00006,0.00011,0.0,0.9587,0.00034,0.00017,0.0017,0.00016,0.00006,0.0079,0.00017,0.00067,0.00002,0.0,0.00009,0.00002,0.0,0.00039,0.0024,0.00003,0.0026,0.3079,0.00001,0.0,0.00003,0.0,0.004,0.003,0.00015,0.5875,0.0,0.0112,0.0013,0.0,0.00002,0.00004,0.00013
23768781,0.0,0.0,0.0,0.0023,0.00016,0.0027,0.006,0.00069,0.00015,0.00005,0.00001,0.00023,0.00006,0.00026,0.0,0.0013,0.00026,0.00017,0.013,0.00024,0.00006,0.0018,0.00008,0.0003,0.0,0.0,0.00004,0.0,0.0,0.00013,0.00034,0.00006,0.00023,0.025,0.00001,0.0,0.0,0.00003,0.00039,0.0013,0.0171,0.0012,0.0074,0.0014,0.00096,0.0,0.00002,0.00003,0.00077
24280031,0.0,0.0,0.0,0.00072,0.00049,0.014,0.9651,0.0015,0.00015,0.0,0.00002,0.00008,0.0018,0.00041,0.0,0.8846,0.00021,0.00038,0.00056,0.0052,0.00006,0.0949,0.00017,0.00045,0.0,0.0,0.0024,0.0,0.0,0.0039,0.0024,0.00002,0.00029,0.0123,0.00009,0.0,0.0,0.00003,0.0079,0.8364,0.00032,0.1151,0.0112,0.00063,0.0021,0.0,0.00002,0.00002,0.00013
23943341,0.0,0.0,0.0,0.0135,0.00049,0.023,0.4424,0.0386,0.0012,0.00005,0.00002,0.00006,0.00006,0.0023,0.0,0.0023,0.00026,0.00038,0.00095,0.00016,0.00002,0.0863,0.0,0.00045,0.0,0.0,0.00009,0.00002,0.0,0.00079,0.0024,0.00003,0.0026,0.0197,0.00001,0.00003,0.0,0.0,0.0079,0.0647,0.0096,0.0247,0.00072,0.6496,0.0021,0.00003,0.00027,0.00002,0.00013
23756431,0.0,0.0,0.0,0.00015,0.00033,0.0022,0.9909,0.0015,0.00023,0.0,0.00002,0.00002,0.0007,0.00063,0.0,0.2394,0.0,0.00017,0.00021,0.0031,0.00002,0.2834,0.0,0.00026,0.0,0.0,0.00021,0.0,0.0,0.00018,0.00095,0.00003,0.00029,0.0292,0.00001,0.0,0.0,0.00004,0.0044,0.0179,0.00049,0.7939,0.0071,0.0014,0.00096,0.0,0.0,0.00002,0.00013
24507711,0.0,0.0,0.0,0.3702,0.00025,0.0022,0.7908,0.0012,0.00015,0.00001,0.00001,0.0125,0.00002,0.003,0.0,0.00016,0.00068,0.00038,0.0063,0.0025,0.00002,0.0029,0.00017,0.0003,0.0,0.0,0.00009,0.0,0.0,0.00017,0.0016,0.00002,0.00014,0.5165,0.00001,0.0,0.00003,0.0,0.0079,0.0151,0.00037,0.7832,0.7544,0.0099,0.0013,0.0,0.0,0.00002,0.741
