2024-06-19 18:10:44,798 - INFO - Evaluating BiomedBERT
2024-06-19 18:10:47,111 - INFO - Evaluating Scibert
2024-06-19 18:10:48,533 - INFO - Evaluating BioLinkBERT
2024-06-19 18:10:55,579 - INFO - model: BiomedBERT, true_label: 0, prediction: 0, probs: [0.9924378  0.00756226]
2024-06-19 18:13:28,661 - INFO - model: BiomedBERT, true_label: 0, prediction: 0, probs: [0.9899713  0.01002873]
2024-06-19 18:13:28,661 - INFO - model: BiomedBERT, true_label: 0, prediction: 0, probs: [0.9899713  0.01002873]
2024-06-19 18:13:28,662 - INFO - model: BiomedBERT, true_label: 0, prediction: 0, probs: [0.98719484 0.01280513]
2024-06-19 18:13:28,662 - INFO - model: BiomedBERT, true_label: 0, prediction: 0, probs: [0.98719484 0.01280513]
2024-06-19 18:13:28,662 - INFO - model: BiomedBERT, true_label: 0, prediction: 0, probs: [0.9857486 0.0142514]
2024-06-19 18:13:28,662 - INFO - model: BiomedBERT, true_label: 0, prediction: 0, probs: [0.9857486 0.0142514]
2024-06-19 18:13:28,662 - INFO - model: BiomedBERT, true_label: 0, prediction: 0, probs: [0.99511826 0.00488177]
2024-06-19 18:13:28,663 - INFO - model: BiomedBERT, true_label: 0, prediction: 0, probs: [0.99511826 0.00488177]
2024-06-19 18:13:28,663 - INFO - model: BiomedBERT, true_label: 1, prediction: 1, probs: [0.09155813 0.9084419 ]
2024-06-19 18:13:28,663 - INFO - model: BiomedBERT, true_label: 1, prediction: 1, probs: [0.09155813 0.9084419 ]
2024-06-19 18:13:28,663 - INFO - model: BiomedBERT, true_label: 0, prediction: 0, probs: [0.99441814 0.00558188]
2024-06-19 18:13:28,663 - INFO - model: BiomedBERT, true_label: 0, prediction: 0, probs: [0.99441814 0.00558188]
2024-06-19 18:13:28,664 - INFO - model: BiomedBERT, true_label: 0, prediction: 0, probs: [0.98309314 0.01690688]
2024-06-19 18:13:28,664 - INFO - model: BiomedBERT, true_label: 0, prediction: 0, probs: [0.98309314 0.01690688]
2024-06-19 18:13:28,664 - INFO - model: BiomedBERT, true_label: 0, prediction: 0, probs: [0.98987806 0.01012187]
2024-06-19 18:13:28,664 - INFO - model: BiomedBERT, true_label: 0, prediction: 0, probs: [0.98987806 0.01012187]
2024-06-19 18:13:32,263 - INFO - model: BiomedBERT, true_label: 0, prediction: 0, probs: [0.99406487 0.00593521]
2024-06-19 18:13:32,263 - INFO - model: BiomedBERT, true_label: 0, prediction: 0, probs: [0.99406487 0.00593521]
2024-06-19 18:13:32,263 - INFO - model: BiomedBERT, true_label: 0, prediction: 1, probs: [0.18706647 0.8129335 ]
2024-06-19 18:13:32,263 - INFO - model: BiomedBERT, true_label: 0, prediction: 1, probs: [0.18706647 0.8129335 ]
2024-06-19 18:13:32,264 - INFO - model: BiomedBERT, true_label: 1, prediction: 1, probs: [0.04425226 0.9557478 ]
2024-06-19 18:13:32,264 - INFO - model: BiomedBERT, true_label: 1, prediction: 1, probs: [0.04425226 0.9557478 ]
2024-06-19 18:13:32,264 - INFO - model: BiomedBERT, true_label: 1, prediction: 1, probs: [0.16413397 0.83586603]
2024-06-19 18:13:32,264 - INFO - model: BiomedBERT, true_label: 1, prediction: 1, probs: [0.16413397 0.83586603]
2024-06-19 18:13:32,264 - INFO - model: BiomedBERT, true_label: 0, prediction: 0, probs: [0.99440175 0.00559826]
2024-06-19 18:13:32,265 - INFO - model: BiomedBERT, true_label: 0, prediction: 0, probs: [0.99440175 0.00559826]
2024-06-19 18:13:32,265 - INFO - model: BiomedBERT, true_label: 1, prediction: 1, probs: [0.05616722 0.94383276]
2024-06-19 18:13:32,265 - INFO - model: BiomedBERT, true_label: 1, prediction: 1, probs: [0.05616722 0.94383276]
2024-06-19 18:13:32,265 - INFO - model: BiomedBERT, true_label: 0, prediction: 0, probs: [0.9944636  0.00553639]
2024-06-19 18:13:32,265 - INFO - model: BiomedBERT, true_label: 0, prediction: 0, probs: [0.9944636  0.00553639]
2024-06-19 18:13:32,266 - INFO - model: BiomedBERT, true_label: 0, prediction: 0, probs: [0.9950256  0.00497441]
2024-06-19 18:13:32,266 - INFO - model: BiomedBERT, true_label: 0, prediction: 0, probs: [0.9950256  0.00497441]
2024-06-19 18:13:36,000 - INFO - model: BiomedBERT, true_label: 0, prediction: 0, probs: [0.99445    0.00555008]
2024-06-19 18:13:36,000 - INFO - model: BiomedBERT, true_label: 0, prediction: 0, probs: [0.99445    0.00555008]
2024-06-19 18:13:36,000 - INFO - model: BiomedBERT, true_label: 0, prediction: 0, probs: [0.9928585  0.00714153]
2024-06-19 18:13:36,001 - INFO - model: BiomedBERT, true_label: 0, prediction: 0, probs: [0.9928585  0.00714153]
2024-06-19 18:13:36,001 - INFO - model: BiomedBERT, true_label: 0, prediction: 0, probs: [0.97158176 0.02841821]
2024-06-19 18:13:36,001 - INFO - model: BiomedBERT, true_label: 0, prediction: 0, probs: [0.97158176 0.02841821]
2024-06-19 18:13:36,001 - INFO - model: BiomedBERT, true_label: 0, prediction: 0, probs: [0.9913607  0.00863932]
2024-06-19 18:13:36,001 - INFO - model: BiomedBERT, true_label: 0, prediction: 0, probs: [0.9913607  0.00863932]
2024-06-19 18:13:36,002 - INFO - model: BiomedBERT, true_label: 0, prediction: 0, probs: [0.9930235  0.00697652]
2024-06-19 18:13:36,002 - INFO - model: BiomedBERT, true_label: 0, prediction: 0, probs: [0.9930235  0.00697652]
2024-06-19 18:13:36,002 - INFO - model: BiomedBERT, true_label: 0, prediction: 0, probs: [0.9942141  0.00578591]
2024-06-19 18:13:36,002 - INFO - model: BiomedBERT, true_label: 0, prediction: 0, probs: [0.9942141  0.00578591]
2024-06-19 18:13:36,002 - INFO - model: BiomedBERT, true_label: 0, prediction: 0, probs: [0.99412954 0.00587045]
2024-06-19 18:13:36,003 - INFO - model: BiomedBERT, true_label: 0, prediction: 0, probs: [0.99412954 0.00587045]
2024-06-19 18:13:36,003 - INFO - model: BiomedBERT, true_label: 0, prediction: 0, probs: [0.9908462  0.00915381]
2024-06-19 18:13:36,003 - INFO - model: BiomedBERT, true_label: 0, prediction: 0, probs: [0.9908462  0.00915381]
2024-06-19 18:13:39,746 - INFO - model: BiomedBERT, true_label: 0, prediction: 0, probs: [0.98176897 0.0182311 ]
2024-06-19 18:13:39,746 - INFO - model: BiomedBERT, true_label: 0, prediction: 0, probs: [0.98176897 0.0182311 ]
2024-06-19 18:13:39,746 - INFO - model: BiomedBERT, true_label: 0, prediction: 0, probs: [0.9925328  0.00746725]
2024-06-19 18:13:39,747 - INFO - model: BiomedBERT, true_label: 0, prediction: 0, probs: [0.9925328  0.00746725]
2024-06-19 18:13:39,747 - INFO - model: BiomedBERT, true_label: 0, prediction: 0, probs: [0.9914334  0.00856663]
2024-06-19 18:13:39,747 - INFO - model: BiomedBERT, true_label: 0, prediction: 0, probs: [0.9914334  0.00856663]
2024-06-19 18:13:39,747 - INFO - model: BiomedBERT, true_label: 0, prediction: 0, probs: [0.98973817 0.01026187]
2024-06-19 18:13:39,747 - INFO - model: BiomedBERT, true_label: 0, prediction: 0, probs: [0.98973817 0.01026187]
2024-06-19 18:13:39,748 - INFO - model: BiomedBERT, true_label: 0, prediction: 0, probs: [0.99264985 0.00735012]
2024-06-19 18:13:39,748 - INFO - model: BiomedBERT, true_label: 0, prediction: 0, probs: [0.99264985 0.00735012]
2024-06-19 18:13:39,748 - INFO - model: BiomedBERT, true_label: 0, prediction: 0, probs: [0.99356717 0.00643285]
2024-06-19 18:13:39,748 - INFO - model: BiomedBERT, true_label: 0, prediction: 0, probs: [0.99356717 0.00643285]
2024-06-19 18:13:39,748 - INFO - model: BiomedBERT, true_label: 0, prediction: 0, probs: [0.989449   0.01055105]
2024-06-19 18:13:39,749 - INFO - model: BiomedBERT, true_label: 0, prediction: 0, probs: [0.989449   0.01055105]
2024-06-19 18:13:39,753 - INFO - model: BiomedBERT, true_label: 1, prediction: 1, probs: [0.09923699 0.90076303]
2024-06-19 18:13:39,753 - INFO - model: BiomedBERT, true_label: 1, prediction: 1, probs: [0.09923699 0.90076303]
2024-06-19 18:13:43,546 - INFO - model: BiomedBERT, true_label: 1, prediction: 1, probs: [0.04908924 0.9509108 ]
2024-06-19 18:13:43,547 - INFO - model: BiomedBERT, true_label: 1, prediction: 1, probs: [0.04908924 0.9509108 ]
2024-06-19 18:13:43,547 - INFO - model: BiomedBERT, true_label: 0, prediction: 0, probs: [0.9757169  0.02428312]
2024-06-19 18:13:43,547 - INFO - model: BiomedBERT, true_label: 0, prediction: 0, probs: [0.9757169  0.02428312]
2024-06-19 18:13:43,548 - INFO - model: BiomedBERT, true_label: 0, prediction: 0, probs: [0.9921766  0.00782347]
2024-06-19 18:13:43,548 - INFO - model: BiomedBERT, true_label: 0, prediction: 0, probs: [0.9921766  0.00782347]
2024-06-19 18:13:43,548 - INFO - model: BiomedBERT, true_label: 0, prediction: 0, probs: [0.9941099  0.00589005]
2024-06-19 18:13:43,548 - INFO - model: BiomedBERT, true_label: 0, prediction: 0, probs: [0.9941099  0.00589005]
2024-06-19 18:13:43,548 - INFO - model: BiomedBERT, true_label: 0, prediction: 0, probs: [0.9942543  0.00574576]
2024-06-19 18:13:43,549 - INFO - model: BiomedBERT, true_label: 0, prediction: 0, probs: [0.9942543  0.00574576]
2024-06-19 18:13:43,549 - INFO - model: BiomedBERT, true_label: 0, prediction: 0, probs: [0.99126196 0.00873797]
2024-06-19 18:13:43,549 - INFO - model: BiomedBERT, true_label: 0, prediction: 0, probs: [0.99126196 0.00873797]
2024-06-19 18:13:43,549 - INFO - model: BiomedBERT, true_label: 0, prediction: 0, probs: [0.97545165 0.02454832]
2024-06-19 18:13:43,549 - INFO - model: BiomedBERT, true_label: 0, prediction: 0, probs: [0.97545165 0.02454832]
2024-06-19 18:13:43,550 - INFO - model: BiomedBERT, true_label: 0, prediction: 0, probs: [0.9879716 0.0120284]
2024-06-19 18:13:43,550 - INFO - model: BiomedBERT, true_label: 0, prediction: 0, probs: [0.9879716 0.0120284]
2024-06-19 18:13:47,511 - INFO - model: BiomedBERT, true_label: 0, prediction: 0, probs: [0.9906949  0.00930515]
2024-06-19 18:13:47,511 - INFO - model: BiomedBERT, true_label: 0, prediction: 0, probs: [0.9906949  0.00930515]
2024-06-19 18:13:47,512 - INFO - model: BiomedBERT, true_label: 0, prediction: 0, probs: [0.98776555 0.01223446]
2024-06-19 18:13:47,512 - INFO - model: BiomedBERT, true_label: 0, prediction: 0, probs: [0.98776555 0.01223446]
2024-06-19 18:13:47,512 - INFO - model: BiomedBERT, true_label: 1, prediction: 1, probs: [0.0698556 0.9301444]
2024-06-19 18:13:47,512 - INFO - model: BiomedBERT, true_label: 1, prediction: 1, probs: [0.0698556 0.9301444]
2024-06-19 18:13:47,512 - INFO - model: BiomedBERT, true_label: 1, prediction: 1, probs: [0.04857027 0.95142967]
2024-06-19 18:13:47,513 - INFO - model: BiomedBERT, true_label: 1, prediction: 1, probs: [0.04857027 0.95142967]
2024-06-19 18:13:47,513 - INFO - model: BiomedBERT, true_label: 0, prediction: 0, probs: [0.9505564  0.04944364]
2024-06-19 18:13:47,513 - INFO - model: BiomedBERT, true_label: 0, prediction: 0, probs: [0.9505564  0.04944364]
2024-06-19 18:13:47,513 - INFO - model: BiomedBERT, true_label: 0, prediction: 0, probs: [0.9906703  0.00932962]
2024-06-19 18:13:47,513 - INFO - model: BiomedBERT, true_label: 0, prediction: 0, probs: [0.9906703  0.00932962]
2024-06-19 18:13:47,514 - INFO - model: BiomedBERT, true_label: 0, prediction: 0, probs: [0.99302906 0.00697089]
2024-06-19 18:13:47,514 - INFO - model: BiomedBERT, true_label: 0, prediction: 0, probs: [0.99302906 0.00697089]
2024-06-19 18:13:47,514 - INFO - model: BiomedBERT, true_label: 1, prediction: 1, probs: [0.05636723 0.9436327 ]
2024-06-19 18:13:47,514 - INFO - model: BiomedBERT, true_label: 1, prediction: 1, probs: [0.05636723 0.9436327 ]
2024-06-19 18:13:51,368 - INFO - model: BiomedBERT, true_label: 0, prediction: 0, probs: [0.9937655  0.00623451]
2024-06-19 18:13:51,368 - INFO - model: BiomedBERT, true_label: 0, prediction: 0, probs: [0.9937655  0.00623451]
2024-06-19 18:13:51,369 - INFO - model: BiomedBERT, true_label: 0, prediction: 0, probs: [0.9926414  0.00735862]
2024-06-19 18:13:51,369 - INFO - model: BiomedBERT, true_label: 0, prediction: 0, probs: [0.9926414  0.00735862]
2024-06-19 18:13:51,369 - INFO - model: BiomedBERT, true_label: 0, prediction: 0, probs: [0.9953754  0.00462456]
2024-06-19 18:13:51,369 - INFO - model: BiomedBERT, true_label: 0, prediction: 0, probs: [0.9953754  0.00462456]
2024-06-19 18:13:51,370 - INFO - model: BiomedBERT, true_label: 0, prediction: 0, probs: [0.99596006 0.00403999]
2024-06-19 18:13:51,370 - INFO - model: BiomedBERT, true_label: 0, prediction: 0, probs: [0.99596006 0.00403999]
2024-06-19 18:13:51,370 - INFO - model: BiomedBERT, true_label: 0, prediction: 0, probs: [0.99307984 0.00692014]
2024-06-19 18:13:51,370 - INFO - model: BiomedBERT, true_label: 0, prediction: 0, probs: [0.99307984 0.00692014]
2024-06-19 18:13:51,370 - INFO - model: BiomedBERT, true_label: 0, prediction: 0, probs: [0.8527474  0.14725262]
2024-06-19 18:13:51,371 - INFO - model: BiomedBERT, true_label: 0, prediction: 0, probs: [0.8527474  0.14725262]
2024-06-19 18:13:51,371 - INFO - model: BiomedBERT, true_label: 0, prediction: 0, probs: [0.9900615 0.0099385]
2024-06-19 18:13:51,371 - INFO - model: BiomedBERT, true_label: 0, prediction: 0, probs: [0.9900615 0.0099385]
2024-06-19 18:13:51,371 - INFO - model: BiomedBERT, true_label: 0, prediction: 0, probs: [0.99488986 0.00511013]
2024-06-19 18:13:51,371 - INFO - model: BiomedBERT, true_label: 0, prediction: 0, probs: [0.99488986 0.00511013]
2024-06-19 18:13:54,999 - INFO - model: BiomedBERT, true_label: 1, prediction: 1, probs: [0.04646474 0.95353526]
2024-06-19 18:13:54,999 - INFO - model: BiomedBERT, true_label: 1, prediction: 1, probs: [0.04646474 0.95353526]
2024-06-19 18:13:55,000 - INFO - model: BiomedBERT, true_label: 1, prediction: 1, probs: [0.06127647 0.9387235 ]
2024-06-19 18:13:55,000 - INFO - model: BiomedBERT, true_label: 1, prediction: 1, probs: [0.06127647 0.9387235 ]
2024-06-19 18:13:55,000 - INFO - model: BiomedBERT, true_label: 0, prediction: 0, probs: [0.99230325 0.00769681]
2024-06-19 18:13:55,000 - INFO - model: BiomedBERT, true_label: 0, prediction: 0, probs: [0.99230325 0.00769681]
2024-06-19 18:13:55,000 - INFO - model: BiomedBERT, true_label: 0, prediction: 0, probs: [0.9938984  0.00610159]
2024-06-19 18:13:55,001 - INFO - model: BiomedBERT, true_label: 0, prediction: 0, probs: [0.9938984  0.00610159]
2024-06-19 18:13:55,001 - INFO - model: BiomedBERT, true_label: 0, prediction: 0, probs: [0.99499243 0.00500757]
2024-06-19 18:13:55,001 - INFO - model: BiomedBERT, true_label: 0, prediction: 0, probs: [0.99499243 0.00500757]
2024-06-19 18:13:55,001 - INFO - model: BiomedBERT, true_label: 0, prediction: 0, probs: [0.96489 0.03511]
2024-06-19 18:13:55,001 - INFO - model: BiomedBERT, true_label: 0, prediction: 0, probs: [0.96489 0.03511]
2024-06-19 18:13:55,002 - INFO - model: BiomedBERT, true_label: 0, prediction: 0, probs: [0.9913099  0.00869011]
2024-06-19 18:13:55,002 - INFO - model: BiomedBERT, true_label: 0, prediction: 0, probs: [0.9913099  0.00869011]
2024-06-19 18:13:55,002 - INFO - model: BiomedBERT, true_label: 0, prediction: 0, probs: [0.9918441  0.00815585]
2024-06-19 18:13:55,002 - INFO - model: BiomedBERT, true_label: 0, prediction: 0, probs: [0.9918441  0.00815585]
2024-06-19 18:13:58,665 - INFO - model: BiomedBERT, true_label: 0, prediction: 0, probs: [0.9932186  0.00678137]
2024-06-19 18:13:58,669 - INFO - model: BiomedBERT, true_label: 0, prediction: 0, probs: [0.9932186  0.00678137]
2024-06-19 18:13:58,675 - INFO - model: BiomedBERT, true_label: 1, prediction: 1, probs: [0.04653367 0.9534663 ]
2024-06-19 18:13:58,680 - INFO - model: BiomedBERT, true_label: 1, prediction: 1, probs: [0.04653367 0.9534663 ]
2024-06-19 18:13:58,686 - INFO - model: BiomedBERT, true_label: 0, prediction: 0, probs: [0.9931918  0.00680819]
2024-06-19 18:13:58,691 - INFO - model: BiomedBERT, true_label: 0, prediction: 0, probs: [0.9931918  0.00680819]
2024-06-19 18:13:58,695 - INFO - model: BiomedBERT, true_label: 0, prediction: 0, probs: [0.9909711  0.00902888]
2024-06-19 18:13:58,700 - INFO - model: BiomedBERT, true_label: 0, prediction: 0, probs: [0.9909711  0.00902888]
2024-06-19 18:13:58,705 - INFO - model: BiomedBERT, true_label: 0, prediction: 0, probs: [0.95346445 0.04653552]
2024-06-19 18:13:58,711 - INFO - model: BiomedBERT, true_label: 0, prediction: 0, probs: [0.95346445 0.04653552]
2024-06-19 18:13:58,716 - INFO - model: BiomedBERT, true_label: 0, prediction: 0, probs: [0.99464417 0.00535589]
2024-06-19 18:13:58,721 - INFO - model: BiomedBERT, true_label: 0, prediction: 0, probs: [0.99464417 0.00535589]
2024-06-19 18:13:58,726 - INFO - model: BiomedBERT, true_label: 0, prediction: 0, probs: [0.99634236 0.00365758]
2024-06-19 18:13:58,731 - INFO - model: BiomedBERT, true_label: 0, prediction: 0, probs: [0.99634236 0.00365758]
2024-06-19 18:13:58,736 - INFO - model: BiomedBERT, true_label: 0, prediction: 0, probs: [0.9930862  0.00691378]
2024-06-19 18:13:58,741 - INFO - model: BiomedBERT, true_label: 0, prediction: 0, probs: [0.9930862  0.00691378]
2024-06-19 18:14:02,408 - INFO - model: BiomedBERT, true_label: 0, prediction: 0, probs: [0.99478877 0.00521119]
2024-06-19 18:14:02,416 - INFO - model: BiomedBERT, true_label: 0, prediction: 0, probs: [0.99478877 0.00521119]
2024-06-19 18:14:02,422 - INFO - model: BiomedBERT, true_label: 1, prediction: 1, probs: [0.04275974 0.95724034]
2024-06-19 18:14:02,427 - INFO - model: BiomedBERT, true_label: 1, prediction: 1, probs: [0.04275974 0.95724034]
2024-06-19 18:14:02,433 - INFO - model: BiomedBERT, true_label: 0, prediction: 0, probs: [0.9923874  0.00761265]
2024-06-19 18:14:02,438 - INFO - model: BiomedBERT, true_label: 0, prediction: 0, probs: [0.9923874  0.00761265]
2024-06-19 18:14:02,443 - INFO - model: BiomedBERT, true_label: 0, prediction: 0, probs: [0.94150174 0.05849832]
2024-06-19 18:14:02,448 - INFO - model: BiomedBERT, true_label: 0, prediction: 0, probs: [0.94150174 0.05849832]
2024-06-19 18:14:02,454 - INFO - model: BiomedBERT, true_label: 0, prediction: 0, probs: [0.991573   0.00842699]
2024-06-19 18:14:02,460 - INFO - model: BiomedBERT, true_label: 0, prediction: 0, probs: [0.991573   0.00842699]
2024-06-19 18:14:02,465 - INFO - model: BiomedBERT, true_label: 1, prediction: 1, probs: [0.05370062 0.9462994 ]
2024-06-19 18:14:02,470 - INFO - model: BiomedBERT, true_label: 1, prediction: 1, probs: [0.05370062 0.9462994 ]
2024-06-19 18:14:02,476 - INFO - model: BiomedBERT, true_label: 0, prediction: 0, probs: [0.97093123 0.02906882]
2024-06-19 18:14:02,481 - INFO - model: BiomedBERT, true_label: 0, prediction: 0, probs: [0.97093123 0.02906882]
2024-06-19 18:14:02,486 - INFO - model: BiomedBERT, true_label: 0, prediction: 0, probs: [0.94033796 0.05966201]
2024-06-19 18:14:02,492 - INFO - model: BiomedBERT, true_label: 0, prediction: 0, probs: [0.94033796 0.05966201]
2024-06-19 18:14:06,123 - INFO - model: BiomedBERT, true_label: 0, prediction: 0, probs: [0.99440515 0.0055949 ]
2024-06-19 18:14:06,130 - INFO - model: BiomedBERT, true_label: 0, prediction: 0, probs: [0.99440515 0.0055949 ]
2024-06-19 18:14:06,136 - INFO - model: BiomedBERT, true_label: 1, prediction: 1, probs: [0.07331629 0.9266837 ]
2024-06-19 18:14:06,141 - INFO - model: BiomedBERT, true_label: 1, prediction: 1, probs: [0.07331629 0.9266837 ]
2024-06-19 18:14:06,146 - INFO - model: BiomedBERT, true_label: 0, prediction: 0, probs: [0.99379706 0.00620299]
2024-06-19 18:14:06,152 - INFO - model: BiomedBERT, true_label: 0, prediction: 0, probs: [0.99379706 0.00620299]
2024-06-19 18:14:06,157 - INFO - model: BiomedBERT, true_label: 1, prediction: 1, probs: [0.04396304 0.956037  ]
2024-06-19 18:14:06,162 - INFO - model: BiomedBERT, true_label: 1, prediction: 1, probs: [0.04396304 0.956037  ]
2024-06-19 18:14:06,168 - INFO - model: BiomedBERT, true_label: 0, prediction: 0, probs: [0.990271   0.00972902]
2024-06-19 18:14:06,173 - INFO - model: BiomedBERT, true_label: 0, prediction: 0, probs: [0.990271   0.00972902]
2024-06-19 18:14:06,178 - INFO - model: BiomedBERT, true_label: 0, prediction: 0, probs: [0.99104476 0.0089552 ]
2024-06-19 18:14:06,183 - INFO - model: BiomedBERT, true_label: 0, prediction: 0, probs: [0.99104476 0.0089552 ]
2024-06-19 18:14:06,188 - INFO - model: BiomedBERT, true_label: 0, prediction: 0, probs: [0.9909541 0.0090459]
2024-06-19 18:14:06,193 - INFO - model: BiomedBERT, true_label: 0, prediction: 0, probs: [0.9909541 0.0090459]
2024-06-19 18:14:06,199 - INFO - model: BiomedBERT, true_label: 0, prediction: 0, probs: [0.99466527 0.00533473]
2024-06-19 18:14:06,204 - INFO - model: BiomedBERT, true_label: 0, prediction: 0, probs: [0.99466527 0.00533473]
2024-06-19 18:14:09,868 - INFO - model: BiomedBERT, true_label: 0, prediction: 1, probs: [0.08026692 0.9197331 ]
2024-06-19 18:14:09,875 - INFO - model: BiomedBERT, true_label: 0, prediction: 1, probs: [0.08026692 0.9197331 ]
2024-06-19 18:14:09,882 - INFO - model: BiomedBERT, true_label: 0, prediction: 0, probs: [0.9933832  0.00661672]
2024-06-19 18:14:09,888 - INFO - model: BiomedBERT, true_label: 0, prediction: 0, probs: [0.9933832  0.00661672]
2024-06-19 18:14:09,894 - INFO - model: BiomedBERT, true_label: 0, prediction: 0, probs: [0.97644264 0.02355734]
2024-06-19 18:14:09,901 - INFO - model: BiomedBERT, true_label: 0, prediction: 0, probs: [0.97644264 0.02355734]
2024-06-19 18:14:09,907 - INFO - model: BiomedBERT, true_label: 0, prediction: 1, probs: [0.2902362  0.70976377]
2024-06-19 18:14:09,912 - INFO - model: BiomedBERT, true_label: 0, prediction: 1, probs: [0.2902362  0.70976377]
2024-06-19 18:14:09,918 - INFO - model: BiomedBERT, true_label: 0, prediction: 0, probs: [0.9942502  0.00574982]
2024-06-19 18:14:09,924 - INFO - model: BiomedBERT, true_label: 0, prediction: 0, probs: [0.9942502  0.00574982]
2024-06-19 18:14:09,930 - INFO - model: BiomedBERT, true_label: 0, prediction: 0, probs: [0.995726   0.00427397]
2024-06-19 18:14:09,935 - INFO - model: BiomedBERT, true_label: 0, prediction: 0, probs: [0.995726   0.00427397]
2024-06-19 18:14:09,942 - INFO - model: BiomedBERT, true_label: 0, prediction: 0, probs: [0.99364084 0.00635921]
2024-06-19 18:14:09,949 - INFO - model: BiomedBERT, true_label: 0, prediction: 0, probs: [0.99364084 0.00635921]
2024-06-19 18:14:09,956 - INFO - model: BiomedBERT, true_label: 0, prediction: 0, probs: [0.99431914 0.00568094]
2024-06-19 18:14:09,966 - INFO - model: BiomedBERT, true_label: 0, prediction: 0, probs: [0.99431914 0.00568094]
2024-06-19 18:14:13,600 - INFO - model: BiomedBERT, true_label: 0, prediction: 0, probs: [0.994743   0.00525698]
2024-06-19 18:14:13,607 - INFO - model: BiomedBERT, true_label: 0, prediction: 0, probs: [0.994743   0.00525698]
2024-06-19 18:14:13,613 - INFO - model: BiomedBERT, true_label: 0, prediction: 0, probs: [0.9876237  0.01237626]
2024-06-19 18:14:13,619 - INFO - model: BiomedBERT, true_label: 0, prediction: 0, probs: [0.9876237  0.01237626]
2024-06-19 18:14:13,624 - INFO - model: BiomedBERT, true_label: 0, prediction: 0, probs: [0.9924265  0.00757352]
2024-06-19 18:14:13,629 - INFO - model: BiomedBERT, true_label: 0, prediction: 0, probs: [0.9924265  0.00757352]
2024-06-19 18:14:13,635 - INFO - model: BiomedBERT, true_label: 0, prediction: 0, probs: [0.9948101  0.00518994]
2024-06-19 18:14:13,641 - INFO - model: BiomedBERT, true_label: 0, prediction: 0, probs: [0.9948101  0.00518994]
2024-06-19 18:14:13,646 - INFO - model: BiomedBERT, true_label: 0, prediction: 0, probs: [0.99464864 0.00535133]
2024-06-19 18:14:13,651 - INFO - model: BiomedBERT, true_label: 0, prediction: 0, probs: [0.99464864 0.00535133]
2024-06-19 18:14:13,657 - INFO - model: BiomedBERT, true_label: 0, prediction: 0, probs: [0.9916789  0.00832113]
2024-06-19 18:14:13,663 - INFO - model: BiomedBERT, true_label: 0, prediction: 0, probs: [0.9916789  0.00832113]
2024-06-19 18:14:13,669 - INFO - model: BiomedBERT, true_label: 0, prediction: 0, probs: [0.98502606 0.01497397]
2024-06-19 18:14:13,674 - INFO - model: BiomedBERT, true_label: 0, prediction: 0, probs: [0.98502606 0.01497397]
2024-06-19 18:14:13,679 - INFO - model: BiomedBERT, true_label: 0, prediction: 0, probs: [0.99140245 0.00859758]
2024-06-19 18:14:13,685 - INFO - model: BiomedBERT, true_label: 0, prediction: 0, probs: [0.99140245 0.00859758]
2024-06-19 18:14:17,311 - INFO - model: BiomedBERT, true_label: 0, prediction: 0, probs: [0.99590564 0.00409437]
2024-06-19 18:14:17,314 - INFO - model: BiomedBERT, true_label: 0, prediction: 0, probs: [0.99590564 0.00409437]
2024-06-19 18:14:17,319 - INFO - model: BiomedBERT, true_label: 0, prediction: 0, probs: [0.99048924 0.00951077]
2024-06-19 18:14:17,325 - INFO - model: BiomedBERT, true_label: 0, prediction: 0, probs: [0.99048924 0.00951077]
2024-06-19 18:14:17,330 - INFO - model: BiomedBERT, true_label: 0, prediction: 0, probs: [0.9931666 0.0068334]
2024-06-19 18:14:17,335 - INFO - model: BiomedBERT, true_label: 0, prediction: 0, probs: [0.9931666 0.0068334]
2024-06-19 18:14:17,341 - INFO - model: BiomedBERT, true_label: 1, prediction: 1, probs: [0.03842306 0.96157694]
2024-06-19 18:14:17,347 - INFO - model: BiomedBERT, true_label: 1, prediction: 1, probs: [0.03842306 0.96157694]
2024-06-19 18:14:17,352 - INFO - model: BiomedBERT, true_label: 0, prediction: 0, probs: [0.9945462  0.00545381]
2024-06-19 18:14:17,357 - INFO - model: BiomedBERT, true_label: 0, prediction: 0, probs: [0.9945462  0.00545381]
2024-06-19 18:14:17,362 - INFO - model: BiomedBERT, true_label: 0, prediction: 0, probs: [0.99494827 0.00505169]
2024-06-19 18:14:17,368 - INFO - model: BiomedBERT, true_label: 0, prediction: 0, probs: [0.99494827 0.00505169]
2024-06-19 18:14:17,373 - INFO - model: BiomedBERT, true_label: 1, prediction: 1, probs: [0.04937026 0.9506298 ]
2024-06-19 18:14:17,378 - INFO - model: BiomedBERT, true_label: 1, prediction: 1, probs: [0.04937026 0.9506298 ]
2024-06-19 18:14:17,384 - INFO - model: BiomedBERT, true_label: 0, prediction: 0, probs: [0.9944305  0.00556955]
2024-06-19 18:14:17,389 - INFO - model: BiomedBERT, true_label: 0, prediction: 0, probs: [0.9944305  0.00556955]
2024-06-19 18:14:21,110 - INFO - model: BiomedBERT, true_label: 1, prediction: 1, probs: [0.057396 0.942604]
2024-06-19 18:14:21,116 - INFO - model: BiomedBERT, true_label: 1, prediction: 1, probs: [0.057396 0.942604]
